classification	db_link	observation_name	observation_sum	1006_Rp_Control	1007_Rp_LE	1025_Rp_Control	1028_Rp_Control	1028bis_Rp_Control	1038_Rp_Control	1046_Rp_LE	1047_Rp_Control	1059_Rp_Control	1060_Rp_Control	1065_Rp_LE	1066_Rp_Control	1073_Rp_LE	1086_Rp_LE	1086bis_Rp_LE	1099_Rp_Control	1099bis_Rp_Control	1102_Rp_Control	1122_Rp_Control	1136_Rp_Control	1136bis_Rp_Control	1140_Rp_LE	1150_Rp_Control	1150bis_Rp_Control	581_Rm_Control	581bis_Rm_Control	592_Rm_LE	602_Rm_Control	612_Rm_Control	624_Rm_LE	624bis_Rm_LE	624ter_Rm_LE	629_Rm_Control	641_Rm_LE	651_Rm_Control	654_Rm_Control	665_Rm_LE	677_Rm_Control	680_Rm_LE	685_Rm_Control	689_Rm_LE	701_Rm_Control	732_Rm_LE	732bis_Rm_LE	750_Rm_Control	777_Rm_Control	798_Rm_LE	815_Rm_LE	817_Rm_Control	827_Rm_LE	835_Rm_Control	855_Rm_Control	862_Rm_LE	896_Rm_Control	920_Rm_LE	927_Rm_Control	935_Rm_Control	944_Rp_Control	950_Rp_LE	950bis_Rp_LE	952_Rp_LE	959_Rp_Control	964_Rp_Control	966_Rp_LE	972_Rp_Control	978_Rp_LE	978bis_Rp_LE	989_Rp_Control	992_Rp_LE
NA	https://www.genome.jp/dbget-bin/www_bget?K18987	K18987	7290.0	68.0	52.0	71.0	50.0	34.0	35.0	153.0	35.0	11.0	113.0	133.0	72.0	73.0	90.0	34.0	125.0	125.0	112.0	68.0	36.0	32.0	69.0	103.0	58.0	115.0	84.0	150.0	218.0	122.0	49.0	95.0	32.0	260.0	74.0	203.0	100.0	74.0	48.0	109.0	88.0	105.0	126.0	43.0	18.0	93.0	94.0	63.0	155.0	194.0	252.0	135.0	59.0	92.0	162.0	82.0	205.0	109.0	113.0	64.0	110.0	128.0	88.0	113.0	91.0	284.0	206.0	117.0	317.0	99.0
Hydrolases;Acting on peptide bonds (peptidases);Serine endopeptidases;ampH, serine-type D-Ala-D-Ala carboxypeptidase/endopeptidase [EC:3.4.16.4 3.4.21.-]	https://www.genome.jp/dbget-bin/www_bget?K18988	K18988	1878.9800000000005	34.33	112.33	3.67	57.0	38.67	0.0	2.67	11.0	32.33	37.33	22.33	82.0	17.67	5.33	1.0	74.33	59.33	47.33	10.33	10.67	12.0	5.33	24.0	13.33	0.0	0.33	2.33	28.33	0.67	9.33	13.33	3.67	53.0	3.0	53.0	3.0	4.67	16.33	22.67	5.67	29.33	8.33	5.33	5.67	11.33	4.67	5.67	10.33	33.67	6.67	1.33	0.33	11.33	43.67	7.67	34.0	29.0	26.67	102.0	14.67	3.0	77.67	23.67	31.0	66.0	69.33	29.33	247.67	6.0
NA	https://www.genome.jp/dbget-bin/www_bget?K18992	K18992	22225.0	0.0	3.0	1078.0	826.0	281.0	75.0	916.0	127.0	556.0	0.0	59.0	102.0	695.0	1577.0	251.0	152.0	195.0	48.0	106.0	640.0	561.0	835.0	200.0	136.0	206.0	204.0	388.0	469.0	699.0	426.0	296.0	150.0	67.0	154.0	221.0	591.0	65.0	140.0	21.0	82.0	2633.0	764.0	354.0	34.0	12.0	385.0	220.0	232.0	69.0	140.0	293.0	78.0	304.0	1.0	125.0	129.0	0.0	1.0	462.0	31.0	124.0	118.0	1.0	93.0	31.0	192.0	12.0	373.0	1416.0
NA	https://www.genome.jp/dbget-bin/www_bget?K18997	K18997	6910.98	79.33	131.32999999999998	30.67	99.0	84.67	35.0	54.67	109.0	65.33	51.33	96.33	160.0	42.67	40.33	39.0	235.32999999999998	140.32999999999998	108.33	96.33	21.67	39.0	46.33	110.0	84.33	223.0	237.32999999999998	56.33	213.32999999999998	74.67	72.33	113.33	64.67	120.0	73.0	140.0	70.0	56.67	60.33	90.67	51.67	139.32999999999998	102.33	94.33	53.67	63.33	88.67	27.67	111.33	109.67	65.67	69.33	30.33	49.33	82.67	51.67	135.0	88.0	112.67	104.0	62.67	74.0	325.67	98.67	85.0	174.0	275.33	78.33	366.66999999999996	74.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19000	K19000	1878.9800000000005	34.33	112.33	3.67	57.0	38.67	0.0	2.67	11.0	32.33	37.33	22.33	82.0	17.67	5.33	1.0	74.33	59.33	47.33	10.33	10.67	12.0	5.33	24.0	13.33	0.0	0.33	2.33	28.33	0.67	9.33	13.33	3.67	53.0	3.0	53.0	3.0	4.67	16.33	22.67	5.67	29.33	8.33	5.33	5.67	11.33	4.67	5.67	10.33	33.67	6.67	1.33	0.33	11.33	43.67	7.67	34.0	29.0	26.67	102.0	14.67	3.0	77.67	23.67	31.0	66.0	69.33	29.33	247.67	6.0
Transferases;Glycosyltransferases;Hexosyltransferases;mgs, bgsB, 1,2-diacylglycerol 3-alpha-glucosyltransferase [EC:2.4.1.337]	https://www.genome.jp/dbget-bin/www_bget?K19002	K19002	110040.90000000001	1574.35	985.4	1351.2	1282.7	802.1	651.15	1327.2	864.6	974.0	1114.4	1118.2	1019.95	932.75	1003.5	623.9	1201.15	903.7	1700.25	1092.6	1132.05	1525.1	1026.75	4548.35	2245.05	1216.85	1700.0	1787.95	4106.0	1976.25	1737.0	2052.0	1100.1	2660.65	1820.5	2178.15	1807.65	1057.25	1127.6	1532.75	1912.3	2121.25	2340.2	1667.7	314.4	1422.8	1734.25	1345.6	1322.95	2657.4	1810.05	2536.75	991.9	2010.85	1551.8	1505.15	2624.65	1484.45	801.65	2322.1	826.95	1478.1	3130.05	1804.55	1162.35	2041.6	1892.55	574.65	2841.55	949.25
Transferases;Transferring phosphorus-containing groups;Transferases for other substituted phosphate groups;ltaS, lipoteichoic acid synthase [EC:2.7.8.20]	https://www.genome.jp/dbget-bin/www_bget?K19005	K19005	84177.90000000002	2326.6	388.4	1069.2	1688.2	705.1	176.4	451.2	701.6	1250.0	742.4	102.2	479.7	342.0	653.0	186.4	369.4	641.2	1197.5	414.6	1349.8	2212.6	380.0	7863.1	3709.8	511.6	1594.0	859.2	6163.0	1878.0	732.0	776.0	572.6	2612.4	709.0	526.4	1115.4	200.0	483.6	446.0	1828.8	779.0	1482.2	1343.2	81.4	480.8	1403.0	848.6	600.2	764.9	1243.8	2886.0	1092.4	512.6	873.3	713.4	2940.9	380.2	284.9	2659.6	178.2	567.6	3767.8	1515.3	392.6	1319.1	1034.8	190.4	3187.3	246.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19046	K19046	4738.0	97.0	9.0	86.0	125.0	39.0	19.0	25.0	106.0	90.0	107.0	5.0	14.0	13.0	123.0	28.0	2.0	1.0	271.0	16.0	222.0	251.0	53.0	444.0	267.0	5.0	12.0	17.0	113.0	35.0	26.0	21.0	38.0	40.0	113.0	7.0	1.0	20.0	65.0	26.0	127.0	11.0	2.0	11.0	12.0	48.0	69.0	17.0	54.0	28.0	38.0	257.0	6.0	8.0	151.0	18.0	12.0	4.0	33.0	372.0	11.0	131.0	171.0	8.0	32.0	18.0	51.0	22.0	40.0	24.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19048	K19048	45.650000000000006	0.0	0.0	0.33	0.67	0.33	0.33	3.0	0.33	0.33	0.67	0.0	0.0	0.33	0.33	0.0	0.0	0.33	2.0	0.33	2.67	1.33	0.33	2.0	1.0	0.67	1.0	2.0	1.0	1.33	0.67	0.33	0.33	2.0	0.0	0.0	0.67	0.0	0.0	0.0	1.0	0.67	0.67	0.0	0.0	0.0	0.67	0.67	0.0	4.0	0.33	1.0	0.0	0.33	0.67	0.33	1.67	0.0	0.33	1.67	0.33	0.33	0.67	0.67	0.33	0.33	0.67	0.0	1.67	0.0
Lyases;Carbon-oxygen lyases;Acting on polysaccharides;cslA, chondroitin AC lyase [EC:4.2.2.5]	https://www.genome.jp/dbget-bin/www_bget?K19049	K19049	337.0	1.0	14.0	1.0	1.0	1.0	0.0	1.0	0.0	3.0	0.0	3.0	0.0	3.0	5.0	2.0	5.0	0.0	6.0	0.0	1.0	3.0	3.0	5.0	4.0	5.0	7.0	2.0	16.0	3.0	2.0	7.0	0.0	16.0	1.0	2.0	3.0	1.0	1.0	10.0	2.0	17.0	5.0	0.0	3.0	4.0	2.0	2.0	18.0	15.0	8.0	3.0	7.0	5.0	18.0	5.0	10.0	3.0	0.0	5.0	2.0	1.0	2.0	3.0	3.0	15.0	12.0	7.0	20.0	2.0
Lyases;Carbon-oxygen lyases;Acting on polysaccharides;hepA, heparin lyase [EC:4.2.2.7]	https://www.genome.jp/dbget-bin/www_bget?K19050	K19050	13679.0	18.0	207.0	5.0	53.0	37.0	140.0	150.0	30.0	76.0	51.0	64.0	7.0	53.0	80.0	55.0	142.0	110.0	64.0	165.0	37.0	44.0	57.0	98.0	49.0	478.0	349.0	253.0	235.0	351.0	413.0	398.0	233.0	567.0	192.0	315.0	83.0	280.0	199.0	402.0	197.0	439.0	115.0	215.0	71.0	414.0	353.0	257.0	257.0	529.0	338.0	126.0	291.0	168.0	317.0	316.0	403.0	407.0	89.0	24.0	50.0	168.0	108.0	130.0	62.0	79.0	600.0	89.0	477.0	50.0
Lyases;Carbon-oxygen lyases;Acting on polysaccharides;hepC, heparan-sulfate lyase [EC:4.2.2.8]	https://www.genome.jp/dbget-bin/www_bget?K19052	K19052	38635.0	44.0	607.0	15.0	145.0	111.0	414.0	424.0	80.0	204.0	147.0	192.0	15.0	159.0	236.0	165.0	420.0	320.0	188.0	469.0	97.0	112.0	171.0	134.0	69.0	1408.0	1005.0	749.0	639.0	903.0	1227.0	1164.0	685.0	1667.0	572.0	925.0	249.0	840.0	587.0	1180.0	577.0	1239.0	337.0	613.0	211.0	1204.0	1047.0	753.0	749.0	1403.0	1000.0	304.0	853.0	500.0	909.0	832.0	1135.0	1173.0	255.0	50.0	144.0	500.0	270.0	384.0	180.0	151.0	1492.0	265.0	1231.0	136.0
Hydrolases;Acting on ester bonds;Carboxylic-ester hydrolases;prdX, proX, Ala-tRNA(Pro) deacylase [EC:3.1.1.-]	https://www.genome.jp/dbget-bin/www_bget?K19055	K19055	301794.56000000006	2408.7599999999998	2704.23	1688.62	3199.45	3424.77	1649.65	3728.87	2665.43	2179.0	2696.81	2798.1099999999997	2284.2	3166.42	3234.25	2668.15	4010.31	3208.45	3948.16	2610.3500000000004	3401.1400000000003	4976.6	3192.75	10296.02	5957.88	6150.6	8646.75	5873.28	7624.25	5050.67	5018.75	7493.25	3950.27	7577.15	3796.67	6576.23	3300.15	4431.92	3754.43	4829.34	4354.39	6945.25	4444.53	4418.2	1202.82	4546.21	5235.25	5221.1900000000005	5582.7	4682.15	6495.3	5299.5	3605.98	4501.35	5610.89	4141.57	6375.23	3525.37	2850.4	4947.1	3246.62	3960.68	4421.8	3717.55	3244.77	3541.18	4903.38	2308.56	8744.55	3548.0
Oxidoreductases;Acting on the CH-OH group of donors;With NAD+ or NADP+ as acceptor;wbjC, UDP-2-acetamido-2,6-beta-L-arabino-hexul-4-ose reductase [EC:1.1.1.367]	https://www.genome.jp/dbget-bin/www_bget?K19068	K19068	322982.25	4002.0	1776.5	2903.25	6623.25	4496.5	3819.25	2251.25	6082.0	8714.5	7269.75	10184.25	9685.75	3467.5	4980.0	2561.0	1909.5	1816.5	7562.25	3484.0	5946.75	5724.0	4938.25	3640.5	2268.0	8423.5	6519.5	4222.0	3838.5	3669.75	3716.5	6457.75	3766.75	3321.75	1545.5	6951.0	5268.75	6301.0	4721.25	2066.5	4028.5	4539.0	5856.5	6440.75	574.5	1928.25	9389.5	8861.5	4247.25	2755.25	3362.25	3371.25	4162.75	4695.75	4437.75	2831.75	5956.25	3675.75	4453.5	10420.5	4039.5	2727.5	6505.75	7768.75	4664.0	2499.5	2721.25	730.25	4445.5	3995.25
Transferases;Transferring phosphorus-containing groups;Protein-histidine kinases;braS, bceS, two-component system, OmpR family, sensor histidine kinase BraS/BceS [EC:2.7.13.3]	https://www.genome.jp/dbget-bin/www_bget?K19081	K19081	763.0	3.0	9.0	2.0	15.0	1.0	5.0	13.0	2.0	10.0	8.0	10.0	3.0	7.0	14.0	5.0	10.0	18.0	11.0	8.0	10.0	4.0	9.0	11.0	11.0	8.0	22.0	9.0	6.0	14.0	4.0	21.0	4.0	44.0	7.0	15.0	6.0	15.0	10.0	21.0	14.0	14.0	8.0	6.0	3.0	26.0	10.0	6.0	6.0	25.0	31.0	13.0	2.0	2.0	10.0	13.0	23.0	14.0	9.0	9.0	6.0	5.0	9.0	7.0	7.0	8.0	25.0	8.0	29.0	10.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19082	K19082	763.0	3.0	9.0	2.0	15.0	1.0	5.0	13.0	2.0	10.0	8.0	10.0	3.0	7.0	14.0	5.0	10.0	18.0	11.0	8.0	10.0	4.0	9.0	11.0	11.0	8.0	22.0	9.0	6.0	14.0	4.0	21.0	4.0	44.0	7.0	15.0	6.0	15.0	10.0	21.0	14.0	14.0	8.0	6.0	3.0	26.0	10.0	6.0	6.0	25.0	31.0	13.0	2.0	2.0	10.0	13.0	23.0	14.0	9.0	9.0	6.0	5.0	9.0	7.0	7.0	8.0	25.0	8.0	29.0	10.0
Hydrolases;Acting on ester bonds;Acting on ester bonds;cas6, CRISPR-associated endoribonuclease Cas6 [EC:3.1.-.-]	https://www.genome.jp/dbget-bin/www_bget?K19091	K19091	40870.93	289.33	606.25	703.5	264.0	302.5	321.75	704.25	487.83	318.92	457.58	632.33	664.25	363.25	283.17	178.75	320.33	178.92	831.33	570.42	407.67	353.25	432.92	418.17	241.75	513.25	572.17	633.5	617.42	623.25	829.67	840.92	501.0	564.25	817.42	1075.83	917.25	617.75	550.5	779.42	604.67	812.42	1166.75	515.6700000000001	153.5	715.58	637.33	426.92	374.42	1808.33	369.58	675.92	380.75	926.92	436.67	585.0	666.83	909.17	375.33	1156.0	447.0	733.08	1005.58	717.83	603.92	994.08	680.5	236.08	757.08	212.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19092	K19092	20351.979999999996	91.33	331.33	90.67	196.0	190.67000000000002	153.0	224.67	95.0	170.32999999999998	151.32999999999998	114.33	217.0	115.67	106.33	88.0	250.32999999999998	217.32999999999998	184.32999999999998	191.33	170.67	200.0	105.33	373.0	187.33	535.0	627.33	336.33	361.33	353.67	455.33	461.33	351.67	732.0	199.0	437.0	120.0	317.67	290.33	464.67	269.66999999999996	476.33	196.33	227.33	90.67	455.33	569.67	379.67	310.33	622.67	412.67	207.33	347.33	239.33	665.67	277.67	475.0	470.0	350.67	278.0	131.67000000000002	207.0	288.67	176.67000000000002	130.0	227.0	556.33	141.32999999999998	832.67	81.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19114	K19114	173.0	0.0	5.0	0.0	4.0	1.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	3.0	10.0	2.0	2.0	3.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	2.0	7.0	2.0	0.0	0.0	2.0	6.0	4.0	0.0	0.0	8.0	6.0	1.0	3.0	3.0	0.0	6.0	1.0	0.0	3.0	8.0	1.0	3.0	11.0	0.0	0.0	0.0	2.0	3.0	19.0	3.0	0.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19115	K19115	173.0	0.0	5.0	0.0	4.0	1.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	3.0	10.0	2.0	2.0	3.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	2.0	7.0	2.0	0.0	0.0	2.0	6.0	4.0	0.0	0.0	8.0	6.0	1.0	3.0	3.0	0.0	6.0	1.0	0.0	3.0	8.0	1.0	3.0	11.0	0.0	0.0	0.0	2.0	3.0	19.0	3.0	0.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19116	K19116	173.0	0.0	5.0	0.0	4.0	1.0	0.0	4.0	1.0	0.0	0.0	1.0	0.0	3.0	10.0	2.0	2.0	3.0	0.0	0.0	0.0	1.0	10.0	0.0	0.0	2.0	7.0	2.0	0.0	0.0	2.0	6.0	4.0	0.0	0.0	8.0	6.0	1.0	3.0	3.0	0.0	6.0	1.0	0.0	3.0	8.0	1.0	3.0	11.0	0.0	0.0	0.0	2.0	3.0	19.0	3.0	0.0	0.0	0.0	1.0	4.0	6.0	0.0	0.0	2.0	0.0	0.0	7.0	0.0	2.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19117	K19117	390819.90000000014	4418.0	2630.0	3252.2	7217.5	4972.0	4144.9	3472.0	6392.2	9067.0	7930.8	11168.5	10193.9	4508.2	6092.6	3289.3	3032.0	2606.0	8295.5	3975.0	6273.7	6097.7	6361.0	4656.1	2817.5	9564.5	7815.2	5771.5	5168.4	4528.0	4802.5	8341.0	4503.5	4968.0	2496.5	9016.0	6057.0	7330.9	5689.7	3169.5	4874.0	6620.0	7061.5	7271.0	886.0	2927.0	10345.0	9661.9	5918.0	4401.0	4818.5	4878.5	4846.4	6146.7	5677.0	4365.0	7275.2	4400.0	5103.4	10963.7	4813.0	3594.0	7320.5	8469.8	5792.2	3514.0	4205.4	1406.4	5961.0	5218.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19118	K19118	399106.9000000002	4513.0	2729.0	3310.2	7305.5	5005.0	4199.9	3619.0	6455.2	9133.0	8013.8	11295.5	10302.9	4673.2	6239.6	3344.3	3104.0	2697.0	8394.5	4027.0	6311.7	6121.7	6742.0	4747.1	2865.5	9727.5	7940.2	5938.5	5351.4	4629.0	4962.5	8563.0	4571.5	5056.0	2617.5	9202.0	6188.0	7466.9	5773.7	3332.5	5082.0	6976.0	7296.5	7380.0	904.0	3076.0	10517.0	9760.9	6226.0	4595.0	4958.5	5104.5	4942.4	6304.7	5778.0	4439.0	7396.2	4451.0	5167.4	11011.7	4906.0	3653.0	7417.5	8553.8	5956.2	3619.0	4330.4	1455.4	6045.0	5334.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19119	K19119	400652.9000000002	4527.0	2745.0	3332.2	7341.5	5028.0	4207.9	3659.0	6470.2	9171.0	8033.8	11301.5	10333.9	4684.2	6247.6	3354.3	3124.0	2705.0	8417.5	4044.0	6370.7	6176.7	6754.0	4780.1	2891.5	9744.5	7985.2	5977.5	5400.4	4645.0	4978.5	8576.0	4595.5	5112.0	2624.5	9235.0	6198.0	7473.9	5804.7	3344.5	5098.0	6992.0	7325.5	7393.0	909.0	3091.0	10548.0	9820.9	6248.0	4622.0	4970.5	5135.5	4945.4	6321.7	5821.0	4444.0	7401.2	4454.0	5205.4	11038.7	4929.0	3665.0	7447.5	8561.8	5966.2	3651.0	4342.4	1462.4	6096.0	5351.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19123	K19123	4738.0	97.0	9.0	86.0	125.0	39.0	19.0	25.0	106.0	90.0	107.0	5.0	14.0	13.0	123.0	28.0	2.0	1.0	271.0	16.0	222.0	251.0	53.0	444.0	267.0	5.0	12.0	17.0	113.0	35.0	26.0	21.0	38.0	40.0	113.0	7.0	1.0	20.0	65.0	26.0	127.0	11.0	2.0	11.0	12.0	48.0	69.0	17.0	54.0	28.0	38.0	257.0	6.0	8.0	151.0	18.0	12.0	4.0	33.0	372.0	11.0	131.0	171.0	8.0	32.0	18.0	51.0	22.0	40.0	24.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19124	K19124	11196.0	123.0	91.0	142.0	229.0	109.0	52.0	125.0	199.0	184.0	153.0	51.0	80.0	56.0	176.0	97.0	67.0	105.0	358.0	159.0	278.0	342.0	136.0	497.0	305.0	159.0	286.0	90.0	294.0	208.0	53.0	84.0	73.0	245.0	156.0	95.0	191.0	53.0	187.0	112.0	280.0	218.0	223.0	110.0	30.0	131.0	176.0	314.0	246.0	128.0	94.0	311.0	82.0	70.0	281.0	69.0	178.0	74.0	70.0	464.0	63.0	173.0	264.0	43.0	93.0	155.0	170.0	63.0	158.0	65.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19125	K19125	4738.0	97.0	9.0	86.0	125.0	39.0	19.0	25.0	106.0	90.0	107.0	5.0	14.0	13.0	123.0	28.0	2.0	1.0	271.0	16.0	222.0	251.0	53.0	444.0	267.0	5.0	12.0	17.0	113.0	35.0	26.0	21.0	38.0	40.0	113.0	7.0	1.0	20.0	65.0	26.0	127.0	11.0	2.0	11.0	12.0	48.0	69.0	17.0	54.0	28.0	38.0	257.0	6.0	8.0	151.0	18.0	12.0	4.0	33.0	372.0	11.0	131.0	171.0	8.0	32.0	18.0	51.0	22.0	40.0	24.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19126	K19126	6616.98	131.32999999999998	121.33	89.67	182.0	77.67	19.0	27.67	117.0	122.33	144.32999999999998	27.33	96.0	30.67	128.33	29.0	76.33	60.33	318.33	26.33	232.67000000000002	263.0	58.33	468.0	280.33	5.0	12.33	19.33	141.32999999999998	35.67	35.33	34.33	41.67	93.0	116.0	60.0	4.0	24.67	81.33	48.67	132.67000000000002	40.33	10.33	16.33	17.67	59.33	73.67	22.67	64.33	61.67	44.67	258.33	6.33	19.33	194.67000000000002	25.67	46.0	33.0	59.67	474.0	25.67	134.0	248.67000000000002	31.67	63.0	84.0	120.33	51.33	287.66999999999996	30.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19131	K19131	719.75	14.75	0.0	21.5	0.0	0.0	0.0	0.0	78.25	9.0	1.25	0.0	18.75	0.0	0.0	0.0	0.0	0.0	78.25	6.75	10.25	41.0	0.0	131.0	73.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	106.0	0.0	0.0	5.0	6.75	0.0	18.5	0.25	0.0	88.5	0.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19132	K19132	719.75	14.75	0.0	21.5	0.0	0.0	0.0	0.0	78.25	9.0	1.25	0.0	18.75	0.0	0.0	0.0	0.0	0.0	78.25	6.75	10.25	41.0	0.0	131.0	73.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	106.0	0.0	0.0	5.0	6.75	0.0	18.5	0.25	0.0	88.5	0.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19133	K19133	719.75	14.75	0.0	21.5	0.0	0.0	0.0	0.0	78.25	9.0	1.25	0.0	18.75	0.0	0.0	0.0	0.0	0.0	78.25	6.75	10.25	41.0	0.0	131.0	73.25	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	1.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	6.5	0.0	0.0	0.0	0.0	0.0	0.0	2.0	106.0	0.0	0.0	5.0	6.75	0.0	18.5	0.25	0.0	88.5	0.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19137	K19137	251.75	3.0	1.25	5.25	4.25	3.0	1.5	2.25	2.0	3.25	3.25	1.25	1.5	3.0	1.25	1.25	1.25	2.75	3.25	1.25	15.5	20.75	1.25	22.0	7.0	0.5	4.0	4.5	4.0	2.5	1.75	0.0	1.5	5.75	1.25	2.5	2.75	0.0	0.5	0.75	3.25	4.0	2.0	2.0	1.0	0.75	2.5	4.25	1.25	3.75	1.25	3.0	1.5	2.0	9.25	0.5	5.0	1.25	4.5	9.25	1.5	0.75	6.25	3.5	1.5	8.75	2.25	0.75	17.75	2.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19138	K19138	7705.0	118.0	15.0	305.0	55.0	30.0	21.0	81.0	19.0	96.0	42.0	9.0	1.0	19.0	28.0	8.0	25.0	29.0	6.0	29.0	24.0	31.0	10.0	521.0	363.0	15.0	50.0	226.0	523.0	205.0	105.0	147.0	113.0	597.0	76.0	28.0	36.0	20.0	72.0	89.0	211.0	114.0	42.0	75.0	11.0	80.0	303.0	106.0	75.0	57.0	236.0	482.0	38.0	68.0	160.0	42.0	120.0	21.0	48.0	109.0	17.0	16.0	376.0	138.0	17.0	95.0	289.0	10.0	152.0	10.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19139	K19139	7705.0	118.0	15.0	305.0	55.0	30.0	21.0	81.0	19.0	96.0	42.0	9.0	1.0	19.0	28.0	8.0	25.0	29.0	6.0	29.0	24.0	31.0	10.0	521.0	363.0	15.0	50.0	226.0	523.0	205.0	105.0	147.0	113.0	597.0	76.0	28.0	36.0	20.0	72.0	89.0	211.0	114.0	42.0	75.0	11.0	80.0	303.0	106.0	75.0	57.0	236.0	482.0	38.0	68.0	160.0	42.0	120.0	21.0	48.0	109.0	17.0	16.0	376.0	138.0	17.0	95.0	289.0	10.0	152.0	10.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19140	K19140	7705.0	118.0	15.0	305.0	55.0	30.0	21.0	81.0	19.0	96.0	42.0	9.0	1.0	19.0	28.0	8.0	25.0	29.0	6.0	29.0	24.0	31.0	10.0	521.0	363.0	15.0	50.0	226.0	523.0	205.0	105.0	147.0	113.0	597.0	76.0	28.0	36.0	20.0	72.0	89.0	211.0	114.0	42.0	75.0	11.0	80.0	303.0	106.0	75.0	57.0	236.0	482.0	38.0	68.0	160.0	42.0	120.0	21.0	48.0	109.0	17.0	16.0	376.0	138.0	17.0	95.0	289.0	10.0	152.0	10.0
NA	https://www.genome.jp/dbget-bin/www_bget?K19147	K19147	49497.0	547.0	136.0	1512.0	1454.0	636.0	204.0	1302.0	487.0	1499.0	520.0	197.0	288.0	898.0	1824.0	427.0	235.0	323.0	780.0	290.0	2030.0	1949.0	1116.0	914.0	533.0	403.0	607.0	763.0	1300.0	982.0	629.0	478.0	487.0	1055.0	231.0	522.0	706.0	221.0	664.0	521.0	693.0	2812.0	895.0	465.0	170.0	435.0	678.0	432.0	351.0	452.0	914.0	913.0	246.0	610.0	468.0	462.0	660.0	74.0	348.0	1264.0	393.0	285.0	565.0	303.0	386.0	765.0	493.0	118.0	1507.0	1670.0
Hydrolases;Acting on ester bonds;Acting on ester bonds;yafQ, mRNA interferase YafQ [EC:3.1.-.-]	https://www.genome.jp/dbget-bin/www_bget?K19157	K19157	83129.48000000001	1006.33	782.5799999999999	1337.67	1754.0	820.6700000000001	292.25	1590.67	460.5	1147.58	578.8299999999999	528.3299999999999	706.25	1250.67	2273.08	622.25	822.0799999999999	803.58	1039.33	373.08000000000004	1473.92	1922.25	1533.33	4473.0	2280.33	1117.0	1586.33	1184.83	2855.83	1085.92	1147.08	1463.08	622.9200000000001	1425.5	564.25	1474.0	1304.0	674.1700000000001	924.0799999999999	709.9200000000001	820.92	3893.83	1851.33	1516.08	228.67000000000002	658.3299999999999	946.6700000000001	793.4200000000001	1154.83	1106.67	1189.17	1435.58	746.5799999999999	943.5799999999999	724.6700000000001	1440.42	2014.25	612.5	394.67	1439.75	444.67	609.25	1175.67	808.92	743.5	768.75	1691.33	458.33	2519.92	1985.75
